start_node,end_node,start_lat,start_lon,end_lat,end_lon,length,duration,oneway
3649750888,3649750887,53.2312779,8.5865279,53.2312736,8.5875961,71.101,5.119272,False
3649750979,7491023699,53.2339394,8.5820144,53.2337673,8.5820605,19.381,2.32572,False
3651469963,2295107594,53.2291752,8.5042933,53.2291731,8.5043184,1.687,0.20243999999999998,False
3651469963,2295107597,53.2291752,8.5042933,53.229195,8.5040625,15.52,1.8623999999999998,False
3651583559,411029284,53.2248271,8.5827412,53.2245269,8.5827529,33.39,4.0068,False
3651583559,411029279,53.2248271,8.5827412,53.2252668,8.5827307,48.897,5.86764,False
3651583654,1582261350,53.22597,8.5837943,53.2262579,8.5838052,32.021,3.84252,False
3651583654,276590221,53.22597,8.5837943,53.2255743,8.5836931,44.513,5.341559999999999,False
3651583655,1582261363,53.2265959,8.5837977,53.2271474,8.5837117,61.591,7.3909199999999995,False
3651583655,1582261350,53.2265959,8.5837977,53.2262579,8.5838052,37.587,4.51044,False
3651583749,271899291,53.2382157,8.5631873,53.2383685,8.5617611,96.421,6.942312,False
3651583749,271899286,53.2382157,8.5631873,53.2382093,8.5634385,16.732,1.204704,False
3651583763,3505616168,53.2385072,8.5478269,53.2384698,8.5477686,5.687,0.409464,False
3651583763,271899317,53.2385072,8.5478269,53.2385645,8.5479134,8.587,0.6182639999999999,False
3651583766,271899294,53.2385584,8.5597631,53.2385226,8.5593495,27.811,2.002392,False
3651583766,271899292,53.2385584,8.5597631,53.2385586,8.5600505,19.126,1.377072,False
3651583779,271899299,53.2390977,8.5562961,53.2392487,8.556206,17.829,1.283688,False
3651583779,271899296,53.2390977,8.5562961,53.2383785,8.5567254,84.921,6.114312,False
3651583794,271899305,53.2400147,8.5547761,53.2398074,8.5541748,46.179,3.324888,False
3651583794,271899303,53.2400147,8.5547761,53.2402405,8.5554308,50.285,3.6205199999999995,False
3651583844,301832360,53.2435191,8.5601334,53.2436339,8.5602011,13.537,0.9746640000000001,False
3651583844,257595056,53.2435191,8.5601334,53.2432266,8.559485,54.031,3.8902319999999997,False
3651583848,3651583849,53.2438052,8.5602231,53.2439727,8.5602235,18.625,1.341,False
3651583848,301832360,53.2438052,8.5602231,53.2436339,8.5602011,19.104,1.3754879999999998,False
3651583849,301832361,53.2439727,8.5602235,53.2440724,8.5602785,11.675,0.8406,False
3651583849,3651583848,53.2439727,8.5602235,53.2438052,8.5602231,18.625,1.341,False
3651583850,257595070,53.244202,8.5604787,53.2448172,8.5615979,101.121,7.280711999999999,False
3651583850,301832361,53.244202,8.5604787,53.2440724,8.5602785,19.625,1.413,False
3651583867,414045943,53.2469838,8.5583791,53.2467718,8.558933,43.748,3.1498559999999998,False
3651583867,414045945,53.2469838,8.5583791,53.2473159,8.5574405,72.551,5.223672,False
3651583875,414045945,53.247414,8.557349,53.2473159,8.5574405,12.492,0.899424,False
3651583875,300100972,53.247414,8.557349,53.2476028,8.5572552,21.902,1.5769440000000001,False
3651583883,300100972,53.2477678,8.5572037,53.2476028,8.5572552,18.664,1.3438080000000001,False
3651583883,3651583889,53.2477678,8.5572037,53.2479715,8.5571696,22.764,1.6390079999999998,False
3651583889,3651583883,53.2479715,8.5571696,53.2477678,8.5572037,22.764,1.6390079999999998,False
3651583889,560312189,53.2479715,8.5571696,53.2481394,8.5571956,18.75,1.3499999999999999,False
3651583900,560312189,53.2486661,8.5574071,53.2481394,8.5571956,60.233,4.3367759999999995,False
3651583900,300101569,53.2486661,8.5574071,53.248782,8.557493,14.098,1.015056,False
3651583904,300101569,53.2488748,8.5575949,53.248782,8.557493,12.347,0.888984,False
3651583904,3651583908,53.2488748,8.5575949,53.2489493,8.5577451,12.98,0.9345600000000001,False
3651583908,3651583904,53.2489493,8.5577451,53.2488748,8.5575949,12.98,0.9345600000000001,False
3651583908,3651583911,53.2489493,8.5577451,53.2490142,8.5579485,15.337,1.104264,False
3651583911,3651583908,53.2490142,8.5579485,53.2489493,8.5577451,15.337,1.104264,False
3651583911,3651583913,53.2490142,8.5579485,53.2490727,8.5581959,17.699,1.2743280000000001,False
3651583913,3651583911,53.2490727,8.5581959,53.2490142,8.5579485,17.699,1.2743280000000001,False
3651583913,3651583919,53.2490727,8.5581959,53.2491807,8.5585601,27.044,1.947168,False
3651583919,3651583913,53.2491807,8.5585601,53.2490727,8.5581959,27.044,1.947168,False
3651583919,2433538787,53.2491807,8.5585601,53.2493589,8.5589,30.067,2.164824,False
3651583932,300101568,53.2495113,8.5591371,53.2494851,8.5591056,3.589,0.25840799999999997,False
3651583932,3651583936,53.2495113,8.5591371,53.2496616,8.5593171,20.56,1.4803199999999999,False
3651583936,3651583932,53.2496616,8.5593171,53.2495113,8.5591371,20.56,1.4803199999999999,False
3651583936,300101566,53.2496616,8.5593171,53.249837,8.5594893,22.62,1.62864,False
3659407340,281063712,53.2260369,8.5908908,53.2261259,8.5908541,10.193,1.2231599999999998,True
3659407361,3659407363,53.2262331,8.5908384,53.2263831,8.5908271,16.696,2.00352,True
3659407363,281063713,53.2263831,8.5908271,53.2264998,8.5908241,12.978,1.5573599999999999,True
3659407374,3659407377,53.2268474,8.590833,53.2269521,8.5907731,12.306,1.4767199999999998,False
3659407374,281063714,53.2268474,8.590833,53.226738,8.5908539,12.244,1.46928,False
3659407377,3659407391,53.2269521,8.5907731,53.2274389,8.5904356,58.607,7.032839999999999,False
3659407377,3659407374,53.2269521,8.5907731,53.2268474,8.590833,12.306,1.4767199999999998,False
3659407388,280880448,53.2273502,8.5933086,53.2274832,8.5933312,14.865,1.7837999999999998,False
3659407388,280880447,53.2273502,8.5933086,53.2272536,8.5931537,14.889,1.7866799999999998,False
3659407391,281063715,53.2274389,8.5904356,53.2275326,8.5903998,10.688,1.28256,False
3659407391,3659407377,53.2274389,8.5904356,53.2269521,8.5907731,58.607,7.032839999999999,False
3659407398,4009283224,53.2276271,8.5903741,53.2277222,8.5903646,10.594,1.2712799999999997,False
3659407398,281063715,53.2276271,8.5903741,53.2275326,8.5903998,10.646,1.27752,False
3659407399,3659407404,53.227806,8.5903624,53.2278973,8.5903835,10.249,1.22988,False
3659407399,4009283224,53.227806,8.5903624,53.2277222,8.5903646,9.319,1.11828,False
3659407404,282425774,53.2278973,8.5903835,53.2280138,8.590433,13.367,1.60404,False
3659407404,3659407399,53.2278973,8.5903835,53.227806,8.5903624,10.249,1.22988,False
3659410060,281057320,53.226521,8.5927339,53.2264561,8.5920981,42.934,5.15208,False
3659410060,3659410061,53.226521,8.5927339,53.2265422,8.5927964,4.782,0.57384,False
3659410061,3659410060,53.2265422,8.5927964,53.226521,8.5927339,4.782,0.57384,False
3659410061,280880441,53.2265422,8.5927964,53.2266782,8.5927652,15.264,1.8316799999999998,False
3659410068,4011968869,53.2301225,8.5914817,53.2299917,8.5908318,45.638,5.476559999999999,False
3659412615,2295107727,53.2313099,8.5909516,53.2312841,8.5906394,20.977,1.510344,False
3659412615,26083051,53.2313099,8.5909516,53.2313208,8.5910834,8.856,0.637632,False
3659424128,26083051,53.2313906,8.5915385,53.2313208,8.5910834,31.27,2.25144,False
3659424128,3659426643,53.2313906,8.5915385,53.2315377,8.5924974,65.887,4.743864,False
3659426643,3659424128,53.2315377,8.5924974,53.2313906,8.5915385,65.887,4.743864,False
3659426643,3659426645,53.2315377,8.5924974,53.2315599,8.5926427,9.981,0.7186319999999999,False
3659426645,3659426643,53.2315599,8.5926427,53.2315377,8.5924974,9.981,0.7186319999999999,False
3659426645,4011977209,53.2315599,8.5926427,53.2315836,8.5927968,10.59,0.7624799999999999,False
3712082295,1574689247,53.2194097,8.5891572,53.217532,8.5870369,252.037,18.146664,False
3712082295,4384594963,53.2194097,8.5891572,53.2194823,8.5892366,9.65,0.6948,False
3714229969,280880441,53.2267652,8.5932364,53.2266782,8.5927652,32.824,3.9388799999999993,False
3714229969,3714229975,53.2267652,8.5932364,53.2268458,8.5936728,30.401,3.6481199999999996,False
3714229975,3714229969,53.2268458,8.5936728,53.2267652,8.5932364,30.401,3.6481199999999996,False
3714229975,281057319,53.2268458,8.5936728,53.2269831,8.5944129,51.577,6.189239999999999,False
3714230020,3714230032,53.2272635,8.591941,53.2274104,8.5919133,16.438,1.9725599999999996,False
3714230020,281057320,53.2272635,8.591941,53.2264561,8.5920981,90.386,10.846319999999999,False
3714230032,282424185,53.2274104,8.5919133,53.22815,8.5917901,82.648,9.91776,False
3714230032,3714230020,53.2274104,8.5919133,53.2272635,8.591941,16.438,1.9725599999999996,False
3714230067,280880449,53.2277753,8.5932083,53.2284322,8.592932,75.324,9.038879999999999,False
3714230067,280880448,53.2277753,8.5932083,53.2274832,8.5933312,33.495,4.019399999999999,False
3724245256,3612810861,53.2301145,8.5963361,53.2300406,8.5959776,25.238,3.0285599999999997,False
3724245256,3612810870,53.2301145,8.5963361,53.2302081,8.5967902,31.967,3.8360399999999997,False
3724245309,299829428,53.2308139,8.599862,53.2306678,8.5991431,50.533,6.06396,False
3724245309,3612810909,53.2308139,8.599862,53.2308605,8.6000912,16.112,1.9334399999999996,False
3724700513,8599320826,53.2294305,8.5949752,53.2295902,8.5950082,17.893,1.288296,False
3724700513,9879077387,53.2294305,8.5949752,53.2291076,8.5949085,36.178,2.6048159999999996,False
3724710913,3724710914,53.2287478,8.5944615,53.2287419,8.5946076,9.747,1.16964,False
3724710913,280880394,53.2287478,8.5944615,53.2285381,8.5934837,69.137,8.296439999999999,False
3724710914,280880329,53.2287419,8.5946076,53.2287332,8.5948249,14.497,1.7396399999999999,False
3724710914,3724710913,53.2287419,8.5946076,53.2287478,8.5944615,9.747,1.16964,False
3724710919,9879077387,53.2290806,8.5949029,53.2291076,8.5949085,3.025,0.2178,False
3724710919,280845866,53.2290806,8.5949029,53.2290108,8.5948885,7.82,0.56304,False
3724710920,8557247754,53.2300482,8.5950964,53.230155,8.5951119,11.92,0.85824,False
3724710920,8599320828,53.2300482,8.5950964,53.2299493,8.5950792,11.057,0.796104,False
3724710924,26083046,53.230425,8.5951512,53.230553,8.595171,14.294,1.029168,False
3724710924,8557247754,53.230425,8.5951512,53.230155,8.5951119,30.136,2.1697919999999997,False
3724712127,3612810934,53.2310929,8.5952076,53.2311693,8.5952093,8.496,0.611712,False
3724712127,7603247402,53.2310929,8.5952076,53.2309588,8.5952046,14.913,1.073736,False
3728706196,8599884330,53.2429379,8.5869226,53.2429164,8.5869096,2.542,0.30504,False
3728706196,8599884329,53.2429379,8.5869226,53.2429463,8.5869637,2.89,0.3468,False
3728706198,8599884325,53.2425816,8.5896085,53.2425978,8.5896119,1.816,0.21792,False
3728706198,8599884324,53.2425816,8.5896085,53.2425658,8.5895934,2.024,0.24287999999999998,False
3731827176,3618231689,53.2226619,8.6229781,53.220005,8.6253592,335.277,12.069972,False
3731827176,1551670258,53.2226619,8.6229781,53.222892,8.6227968,28.29,1.01844,False
3731827181,1551670258,53.2231302,8.6226201,53.222892,8.6227968,28.981,1.4904514285714288,False
3731827181,290209641,53.2231302,8.6226201,53.2234091,8.6224416,33.211,1.7079942857142858,False
3731827209,4114736046,53.2247396,8.6220422,53.2249294,8.6219902,21.387,1.0999028571428573,False
3731827209,11148110927,53.2247396,8.6220422,53.2249293,8.6222031,23.657,1.2166457142857143,True
3731827209,1551670261,53.2247396,8.6220422,53.2242985,8.6221442,49.516,2.546537142857143,False
3731827228,3617535291,53.2258588,8.6222737,53.2261736,8.6226999,45.058,5.40696,False
3731827228,265630486,53.2258588,8.6222737,53.2257897,8.6220941,14.212,1.7054399999999998,False
3731827229,1551662539,53.2258812,8.6214209,53.225743,8.6215595,17.924,0.9218057142857143,False
3731827229,1551662541,53.2258812,8.6214209,53.2261033,8.621164,30.039,1.5448628571428573,False
3731827281,265630491,53.2282441,8.6236939,53.228267,8.6237117,2.809,0.33708,False
3731827281,3617535700,53.2282441,8.6236939,53.2281741,8.6236396,8.582,1.02984,False
3731827324,252416614,53.2316172,8.6063887,53.2318266,8.6060708,31.462,1.6180457142857143,False
3731827324,3612810955,53.2316172,8.6063887,53.2314317,8.6066464,26.827,1.3796742857142859,False
3731827342,252416615,53.2319546,8.6058533,53.2322749,8.6052573,53.311,2.7417085714285716,False
3731827342,252416614,53.2319546,8.6058533,53.2318266,8.6060708,20.301,1.0440514285714286,False
3731827371,280849598,53.233643,8.6020613,53.2344542,8.600144,156.268,8.03664,False
3731827371,280849342,53.233643,8.6020613,53.2330846,8.6033682,106.871,5.4962228571428575,False
3731827382,3614971700,53.2347755,8.5994092,53.2350966,8.5986417,62.322,4.487184,False
3731827382,2295108688,53.2347755,8.5994092,53.2345146,8.6000081,49.299,3.549528,False
3733031437,280857710,53.2309277,8.5214723,53.2311188,8.5197003,119.844,14.381279999999999,False
3733031437,280857707,53.2309277,8.5214723,53.2307011,8.5233809,129.512,15.54144,False
3733031580,8998142981,53.2315423,8.5310185,53.2315309,8.5307406,18.54,1.3348799999999998,False
3733031580,9357248418,53.2315423,8.5310185,53.2315511,8.5312303,14.131,1.017432,False
3733031790,274944988,53.2318562,8.5241712,53.2318965,8.5240158,11.272,1.3526399999999998,False
3733031790,2295107894,53.2318562,8.5241712,53.2317956,8.5243438,13.318,1.5981599999999998,False
3733032028,280856240,53.2339415,8.5304072,53.23374,8.5307681,32.848,3.9417599999999995,False
3733032028,3616383908,53.2339415,8.5304072,53.2340283,8.5302835,12.686,1.52232,False
3733032087,271899370,53.2346995,8.528426,53.2347057,8.5280784,23.145,1.66644,False
3733032087,5761929303,53.2346995,8.528426,53.2347014,8.5284921,4.404,0.317088,False
3733032089,5761929303,53.2347053,8.5286326,53.2347014,8.5284921,9.361,0.673992,False
3733032089,271899368,53.2347053,8.5286326,53.234731,8.5288316,13.549,0.975528,False
3733032090,271899371,53.2347205,8.5276388,53.234748,8.5273915,16.741,1.205352,False
3733032090,271899370,53.2347205,8.5276388,53.2347057,8.5280784,29.304,2.1098879999999998,False
3733032129,271899363,53.2350033,8.5300756,53.234949,8.529898,13.273,0.955656,False
3733032129,3733032135,53.2350033,8.5300756,53.2350822,8.5303215,18.569,1.336968,False
3733032135,3733032129,53.2350822,8.5303215,53.2350033,8.5300756,18.569,1.336968,False
3733032135,7662839549,53.2350822,8.5303215,53.2352056,8.5306497,25.795,1.85724,False
3733032204,271899359,53.2359236,8.5331723,53.2357468,8.5326897,37.657,2.7113039999999997,False
3733032204,271899358,53.2359236,8.5331723,53.2361132,8.5335009,30.377,2.187144,False
3733032241,271899356,53.2370415,8.5342512,53.2368644,8.534159,20.626,1.485072,False
3733032241,271899354,53.2370415,8.5342512,53.2372717,8.534326,26.077,1.877544,False
3733032242,271899354,53.2375212,8.5343491,53.2372717,8.534326,27.786,2.000592,False
3733032242,3733032243,53.2375212,8.5343491,53.2380525,8.5343071,59.144,4.258368,False
3733032243,3733032242,53.2380525,8.5343071,53.2375212,8.5343491,59.144,4.258368,False
3733032243,3906346419,53.2380525,8.5343071,53.2381088,8.5343291,6.429,0.462888,False
3733032245,3906346421,53.2381879,8.5345493,53.2381782,8.5344676,5.543,0.399096,False
3733032245,271899350,53.2381879,8.5345493,53.2382531,8.535877,88.654,6.383088,False
3868146317,1549457573,53.2303526,8.6790758,53.2304675,8.6770812,133.376,6.859337142857144,False
3868146317,2663743443,53.2303526,8.6790758,53.2301532,8.6825395,231.613,11.911525714285716,False
3903320856,2490138913,53.2298412,8.6414679,53.2292839,8.6417442,64.641,4.654152,True
3903320857,1551662579,53.2275208,8.6425496,53.2275752,8.6433089,50.904,2.6179200000000002,False
3903320857,26082974,53.2275208,8.6425496,53.2274923,8.6421527,26.609,1.3684628571428574,False
3906345133,280855436,53.2297982,8.537418,53.2298251,8.5375101,6.821,0.8185199999999999,False
3906345133,1580890662,53.2297982,8.537418,53.2298127,8.5373206,6.681,0.80172,False
3906345137,663147565,53.229832,8.5315201,53.2297448,8.5315539,9.954,1.19448,False
3906345137,3906345296,53.229832,8.5315201,53.2301575,8.5312983,39.089,4.6906799999999995,False
3906345285,280855797,53.2301209,8.5367153,53.2300802,8.5367379,4.769,0.57228,False
3906345285,1580890665,53.2301209,8.5367153,53.2301918,8.5367418,8.079,0.96948,False
3906345296,3906345137,53.2301575,8.5312983,53.229832,8.5315201,39.089,4.6906799999999995,False
3906345296,663147579,53.2301575,8.5312983,53.2302378,8.5311932,11.343,1.36116,False
3906345368,1580890668,53.2305413,8.5385149,53.2306028,8.5384752,7.331,0.87972,False
3906345368,280855482,53.2305413,8.5385149,53.230487,8.5384746,6.607,0.79284,False
3906345442,280855438,53.2309416,8.5376595,53.2309066,8.5375771,6.725,0.8069999999999999,False
3906345442,1580890670,53.2309416,8.5376595,53.2309352,8.5377436,5.643,0.6771599999999999,False
3906345568,280855906,53.2310324,8.5344997,53.2304729,8.5340263,69.738,8.368559999999999,False
3906345568,3906345592,53.2310324,8.5344997,53.2312251,8.5346433,23.462,2.8154399999999997,False
3906345578,280855255,53.2310693,8.5393969,53.2311692,8.5393033,12.736,1.52832,False
3906345578,280854768,53.2310693,8.5393969,53.2309451,8.5397116,25.09,3.0107999999999997,False
3906345592,3906345568,53.2312251,8.5346433,53.2310324,8.5344997,23.462,2.8154399999999997,False
3906345592,280855905,53.2312251,8.5346433,53.2314295,8.534751,23.832,2.8598399999999997,False
3906345680,280854493,53.231605,8.5323798,53.23157,8.5317514,42.007,3.024504,False
3906345680,8231349619,53.231605,8.5323798,53.2316824,8.5337681,92.804,6.681888,False
3906345879,280854948,53.2320799,8.5408343,53.2320096,8.5407997,8.149,0.9778799999999999,False
3906345879,8559857224,53.2320799,8.5408343,53.2320994,8.540824,2.274,0.27287999999999996,False
3906345906,8559857224,53.232185,8.5407787,53.2320994,8.540824,9.984,1.1980799999999998,False
3906345906,3906345931,53.232185,8.5407787,53.2322581,8.5406632,11.188,1.34256,False
3906345931,3906345906,53.2322581,8.5406632,53.232185,8.5407787,11.188,1.34256,False
3906345931,3906345963,53.2322581,8.5406632,53.2324151,8.5403233,28.576,3.4291199999999997,False
3906345963,3906345931,53.2324151,8.5403233,53.2322581,8.5406632,28.576,3.4291199999999997,False
3906345963,3906345968,53.2324151,8.5403233,53.2324749,8.5402633,7.757,0.9308399999999999,False
3906345968,3906345963,53.2324749,8.5402633,53.2324151,8.5403233,7.757,0.9308399999999999,False
3906345968,280854947,53.2324749,8.5402633,53.2326181,8.5402111,16.298,1.9557599999999997,False
3906346010,280855073,53.2345616,8.5363877,53.2343329,8.5365896,28.762,3.45144,False
3906346010,3906346012,53.2345616,8.5363877,53.2348343,8.5362684,31.345,3.7613999999999996,False
3906346012,3906346010,53.2348343,8.5362684,53.2345616,8.5363877,31.345,3.7613999999999996,False
3906346012,3906346019,53.2348343,8.5362684,53.2350216,8.5361747,21.74,2.6087999999999996,False
3906346019,3906346012,53.2350216,8.5361747,53.2348343,8.5362684,21.74,2.6087999999999996,False
3906346019,280856004,53.2350216,8.5361747,53.2351504,8.5359859,19.053,2.2863599999999997,False
3906346040,280856004,53.2354383,8.5350634,53.2351504,8.5359859,69.241,8.308919999999999,False
3906346040,280855184,53.2354383,8.5350634,53.2355489,8.5348852,17.085,2.0502,False
3906346419,3733032243,53.2381088,8.5343291,53.2380525,8.5343071,6.429,0.462888,False
3906346419,271899334,53.2381088,8.5343291,53.23815,8.5343855,5.922,0.426384,False
3906346421,271899334,53.2381782,8.5344676,53.23815,8.5343855,6.3,0.45359999999999995,False
3906346421,3733032245,53.2381782,8.5344676,53.2381879,8.5345493,5.543,0.399096,False
3960673989,280855075,53.2333652,8.5375881,53.2332055,8.5375512,17.927,2.1512399999999996,False
3960673989,280855133,53.2333652,8.5375881,53.2335802,8.5376063,23.938,2.8725599999999996,False
3960674000,280853811,53.2334035,8.5464064,53.2334849,8.5464425,9.365,1.1238,False
3960674000,663053640,53.2334035,8.5464064,53.233027,8.5460635,47.682,5.72184,False
3972515570,8497209545,53.2243444,8.5724806,53.224403,8.5709891,99.504,11.940479999999999,False
3972515570,3972515909,53.2243444,8.5724806,53.2242745,8.5743692,125.965,15.1158,False
3972515909,3972515570,53.2242745,8.5743692,53.2243444,8.5724806,125.965,15.1158,False
3972515909,379552147,53.2242745,8.5743692,53.2241986,8.5766191,150.015,18.001799999999996,False
3975057030,10589473184,53.2141989,8.6096951,53.2145422,8.6100078,43.483,3.1307759999999996,False
3975057030,289613495,53.2141989,8.6096951,53.2139374,8.609433,33.913,2.4417359999999997,False
3975057070,3975057096,53.2154565,8.6108404,53.2158251,8.6111799,46.807,3.370104,False
3975057070,10589473184,53.2154565,8.6108404,53.2145422,8.6100078,115.799,8.337528,False
3975057096,289613497,53.2158251,8.6111799,53.2159619,8.6113426,18.675,1.3446,False
3975057096,3975057070,53.2158251,8.6111799,53.2154565,8.6108404,46.807,3.370104,False
3975057129,3618372336,53.216454,8.617584,53.2164706,8.6171965,25.867,4.65606,False
3975057129,3618231529,53.216454,8.617584,53.2164365,8.6179936,27.342,4.92156,False
3975057680,3121250462,53.2242607,8.5827685,53.2241794,8.5827717,9.043,1.08516,False
3975057680,411029284,53.2242607,8.5827685,53.2245269,8.5827529,29.618,3.5541599999999995,False
3978240139,280850348,53.2312814,8.5837897,53.23128,8.5827008,72.477,5.218344,False
3978240139,281059145,53.2312814,8.5837897,53.2312833,8.5851929,93.397,6.724584,False
3978242004,280850104,53.2317568,8.5804796,53.2320284,8.5825096,138.449,16.61388,False
3978242004,280850103,53.2317568,8.5804796,53.2317053,8.5803774,8.892,1.0670399999999998,False
3978242158,280850345,53.2329883,8.5812251,53.2330712,8.582247,68.637,8.23644,False
3978242158,280850349,53.2329883,8.5812251,53.2330045,8.5810832,9.615,1.1538,False
3978242171,280850345,53.233122,8.5822334,53.2330712,8.582247,5.721,0.6865199999999999,False
3978242171,7491023699,53.233122,8.5822334,53.2337673,8.5820605,72.671,8.72052,False
3982897458,4400999446,53.2279002,8.5883235,53.2277452,8.5883725,17.541,2.10492,False
3982897458,3982897465,53.2279002,8.5883235,53.2279873,8.5882939,9.883,1.18596,False
3982897465,3982897458,53.2279873,8.5882939,53.2279002,8.5883235,9.883,1.18596,False
3982897465,8599880890,53.2279873,8.5882939,53.228028,8.5882803,4.615,0.5538,False
3994145696,3994145697,53.2180987,8.5947738,53.218116,8.5945066,17.894,2.14728,False
3994145696,280838661,53.2180987,8.5947738,53.2181106,8.5950366,17.547,2.1056399999999997,False
3994145697,4559099100,53.218116,8.5945066,53.2181461,8.5943026,13.989,1.67868,False
3994145697,3994145696,53.218116,8.5945066,53.2180987,8.5947738,17.894,2.14728,False
3994145717,2680821339,53.2249456,8.593946,53.2248212,8.59392,13.941,1.003752,False
3994145717,10015391591,53.2249456,8.593946,53.225057,8.5939692,12.483,0.898776,False
3994145755,7281757530,53.2298233,8.539628,53.2299637,8.5398591,21.917,2.63004,False
3994145755,252416607,53.2298233,8.539628,53.2294819,8.5391323,50.297,6.035639999999999,False
3994145860,2295106494,53.2315217,8.5441438,53.2315634,8.5440503,7.761,0.558792,True
3994145902,2471630222,53.2420042,8.5709133,53.2414537,8.5699893,86.762,6.2468639999999995,False
3994145902,3994145904,53.2420042,8.5709133,53.2423588,8.5714702,54.111,3.8959919999999997,False
3994145904,3994145902,53.2423588,8.5714702,53.2420042,8.5709133,54.111,3.8959919999999997,False
3994145904,271899269,53.2423588,8.5714702,53.2424478,8.5716998,18.203,1.310616,False
3994145906,271899269,53.2424683,8.5715524,53.2424478,8.5716998,10.07,0.72504,False
3994145906,1844437988,53.2424683,8.5715524,53.2425597,8.5713227,18.355,1.32156,False
3994145907,1844437988,53.2426297,8.5712362,53.2425597,8.5713227,9.681,0.6970319999999999,False
3994145907,1844437993,53.2426297,8.5712362,53.2428519,8.5711009,26.297,1.893384,False
3994145910,252416606,53.2281244,8.5373776,53.2285115,8.5377868,50.938,6.11256,False
3994145910,8496452286,53.2281244,8.5373776,53.2280905,8.5373428,4.424,0.53088,False
3999644414,270168151,53.2162452,8.5868123,53.2157954,8.5862958,60.698,7.283759999999999,False
3999644414,281054287,53.2162452,8.5868123,53.2163373,8.5869471,13.618,1.6341599999999998,False
3999644416,281054283,53.2164,8.5878558,53.2164084,8.5877783,5.244,0.62928,False
3999644416,3999644417,53.2164,8.5878558,53.2164137,8.5879202,4.551,0.5461199999999999,False
3999644417,3999644416,53.2164137,8.5879202,53.2164,8.5878558,4.551,0.5461199999999999,False
3999644417,1574689238,53.2164137,8.5879202,53.2164458,8.5879726,4.991,0.5989199999999999,False
3999644424,289609005,53.2164771,8.5871983,53.2164512,8.5871307,5.344,0.64128,False
3999644424,3999644427,53.2164771,8.5871983,53.2164903,8.5872975,6.766,0.81192,False
3999644427,3999644424,53.2164903,8.5872975,53.2164771,8.5871983,6.766,0.81192,False
3999644427,281054286,53.2164903,8.5872975,53.2164914,8.5874039,7.085,0.8502,False
3999645269,8872036357,53.2167762,8.5861945,53.2167336,8.5861465,5.714,0.411408,False
3999645269,26083025,53.2167762,8.5861945,53.2172184,8.5866928,59.317,4.270824,False
3999645308,281054282,53.2168989,8.5877682,53.2167048,8.5882649,39.491,4.738919999999999,False
3999645308,1574689242,53.2168989,8.5877682,53.2169346,8.587625,10.328,1.2393599999999998,False
4008470858,1583583923,53.2247749,8.588548,53.2247369,8.5885103,4.915,0.5898,False
4008470858,1583583924,53.2247749,8.588548,53.224811,8.5885599,4.092,0.4910399999999999,False
4008470859,8599880887,53.2247929,8.5902283,53.2247832,8.5903069,5.342,0.38462399999999997,False
4008470859,8599880886,53.2247929,8.5902283,53.2248085,8.590149,5.557,0.400104,False
4008470864,8599880888,53.2248944,8.5899299,53.2248592,8.5900058,6.391,0.460152,False
4008470864,8599880889,53.2248944,8.5899299,53.2249342,8.5898672,6.083,0.437976,False
4009282836,379552147,53.2241477,8.5785355,53.2241986,8.5766191,127.702,15.324239999999998,False
4009282836,8497801696,53.2241477,8.5785355,53.2241476,8.5785401,0.306,0.036719999999999996,False
4009282853,4009282854,53.2244334,8.5879106,53.224459,8.5878852,3.311,0.39731999999999995,False
4009282853,1583583921,53.2244334,8.5879106,53.2240967,8.5884705,52.83,6.339599999999999,False
4009282854,4009282859,53.224459,8.5878852,53.2244838,8.5878799,2.78,0.33359999999999995,False
4009282854,4009282853,53.224459,8.5878852,53.2244334,8.5879106,3.311,0.39731999999999995,False
4009282857,1550845355,53.2244734,8.5868484,53.2244778,8.5867395,7.266,0.8719199999999999,False
4009282857,1583583922,53.2244734,8.5868484,53.2244832,8.5878098,64.01,7.6812000000000005,False
4009282859,1583583922,53.2244838,8.5878799,53.2244832,8.5878098,4.667,0.56004,False
4009282859,4009282854,53.2244838,8.5878799,53.224459,8.5878852,2.78,0.33359999999999995,False
4009282859,4009282862,53.2244838,8.5878799,53.2245054,8.5878906,2.505,0.3006,False
4009282861,1550845349,53.224499,8.5865995,53.2245227,8.5864717,8.907,1.06884,False
4009282861,1550845355,53.224499,8.5865995,53.2244778,8.5867395,9.613,1.15356,False
4009282862,4009282859,53.2245054,8.5878906,53.2244838,8.5878799,2.505,0.3006,False
4009282862,4009282864,53.2245054,8.5878906,53.2245248,8.5879409,3.983,0.47796,False
4009282864,4009282862,53.2245248,8.5879409,53.2245054,8.5878906,3.983,0.47796,False
4009282864,1583583923,53.2245248,8.5879409,53.2247369,8.5885103,44.643,5.3571599999999995,False
4009282867,1550845344,53.2245535,8.5863574,53.2245942,8.5862531,8.288,0.99456,False
4009282867,1550845349,53.2245535,8.5863574,53.2245227,8.5864717,8.344,1.00128,False
4009282874,1550845328,53.2246416,8.5861754,53.2247025,8.5861137,7.92,0.9503999999999999,False
4009282874,1550845344,53.2246416,8.5861754,53.2245942,8.5862531,7.385,0.8861999999999999,False
4009282879,1550845332,53.2247545,8.5860898,53.2248078,8.5860855,5.934,0.7120799999999999,False
