node_id,latitude,longitude
3616383669,53.2280303,8.5882794
3616383904,53.2328203,8.531146
3616383905,53.2333178,8.5311256
3616383906,53.2334291,8.531113
3616383907,53.2335362,8.5310647
3616383908,53.2340283,8.5302835
3616383909,53.2340796,8.5302301
3617534160,53.221649,8.6622328
3617535138,53.2240377,8.6634984
3617535289,53.226163,8.6260564
3617535291,53.2261736,8.6226999
3617535399,53.2262482,8.6209735
3617535427,53.2264354,8.6274057
3617535431,53.2264785,8.6277513
3617535457,53.2266878,8.6202956
3617535503,53.2269996,8.6233381
3617535530,53.2272034,8.6235131
3617535571,53.2274543,8.6235992
3617535668,53.2279947,8.6593611
3617535700,53.2281741,8.6236396
3617535724,53.2283557,8.6238507
3617535787,53.2286628,8.6335961
3617535792,53.2286943,8.6603109
3617535805,53.2287888,8.6336025
3617535829,53.2290264,8.6336818
3617535869,53.2292805,8.6260721
3617535870,53.2292807,8.633729
3617536040,53.2297889,8.6335602
3617536074,53.2299254,8.6324578
3617536129,53.2302835,8.628911
3617536194,53.2312626,8.6552455
3617536276,53.231971,8.6540268
3617536313,53.2322593,8.6351416
3617536329,53.2323281,8.6542136
3617536352,53.2324231,8.6355711
3617536387,53.2327259,8.6542292
3618231508,53.2158403,8.6203202
3618231526,53.2163306,8.6187559
3618231529,53.2164365,8.6179936
3618231689,53.220005,8.6253592
3618372336,53.2164706,8.6171965
3649750848,53.2268008,8.6028683
3649750849,53.2269166,8.6028158
3649750887,53.2312736,8.5875961
3649750888,53.2312779,8.5865279
3649750979,53.2339394,8.5820144
3651469963,53.2291752,8.5042933
3651583559,53.2248271,8.5827412
3651583654,53.22597,8.5837943
3651583655,53.2265959,8.5837977
3651583749,53.2382157,8.5631873
3651583763,53.2385072,8.5478269
3651583766,53.2385584,8.5597631
3651583779,53.2390977,8.5562961
3651583794,53.2400147,8.5547761
3651583844,53.2435191,8.5601334
3651583848,53.2438052,8.5602231
3651583849,53.2439727,8.5602235
3651583850,53.244202,8.5604787
3651583867,53.2469838,8.5583791
3651583875,53.247414,8.557349
3651583883,53.2477678,8.5572037
3651583889,53.2479715,8.5571696
3651583900,53.2486661,8.5574071
3651583904,53.2488748,8.5575949
3651583908,53.2489493,8.5577451
3651583911,53.2490142,8.5579485
3651583913,53.2490727,8.5581959
3651583919,53.2491807,8.5585601
3651583932,53.2495113,8.5591371
3651583936,53.2496616,8.5593171
3659407340,53.2260369,8.5908908
3659407361,53.2262331,8.5908384
3659407363,53.2263831,8.5908271
3659407374,53.2268474,8.590833
3659407377,53.2269521,8.5907731
3659407388,53.2273502,8.5933086
3659407391,53.2274389,8.5904356
3659407398,53.2276271,8.5903741
3659407399,53.227806,8.5903624
3659407404,53.2278973,8.5903835
3659410060,53.226521,8.5927339
3659410061,53.2265422,8.5927964
3659410068,53.2301225,8.5914817
3659412615,53.2313099,8.5909516
3659424128,53.2313906,8.5915385
3659426643,53.2315377,8.5924974
3659426645,53.2315599,8.5926427
3712082295,53.2194097,8.5891572
3714229969,53.2267652,8.5932364
3714229975,53.2268458,8.5936728
3714230020,53.2272635,8.591941
3714230032,53.2274104,8.5919133
3714230067,53.2277753,8.5932083
3724245256,53.2301145,8.5963361
3724245309,53.2308139,8.599862
3724700513,53.2294305,8.5949752
3724710913,53.2287478,8.5944615
3724710914,53.2287419,8.5946076
3724710919,53.2290806,8.5949029
3724710920,53.2300482,8.5950964
3724710924,53.230425,8.5951512
3724712127,53.2310929,8.5952076
3728706196,53.2429379,8.5869226
3728706198,53.2425816,8.5896085
3731827176,53.2226619,8.6229781
3731827181,53.2231302,8.6226201
3731827209,53.2247396,8.6220422
3731827228,53.2258588,8.6222737
3731827229,53.2258812,8.6214209
3731827281,53.2282441,8.6236939
3731827324,53.2316172,8.6063887
3731827342,53.2319546,8.6058533
3731827371,53.233643,8.6020613
3731827382,53.2347755,8.5994092
3733031437,53.2309277,8.5214723
3733031580,53.2315423,8.5310185
3733031790,53.2318562,8.5241712
3733032028,53.2339415,8.5304072
3733032087,53.2346995,8.528426
3733032089,53.2347053,8.5286326
3733032090,53.2347205,8.5276388
3733032129,53.2350033,8.5300756
3733032135,53.2350822,8.5303215
3733032204,53.2359236,8.5331723
3733032241,53.2370415,8.5342512
3733032242,53.2375212,8.5343491
3733032243,53.2380525,8.5343071
3733032245,53.2381879,8.5345493
3868146317,53.2303526,8.6790758
3903320856,53.2298412,8.6414679
3903320857,53.2275208,8.6425496
3906345133,53.2297982,8.537418
3906345137,53.229832,8.5315201
3906345285,53.2301209,8.5367153
3906345296,53.2301575,8.5312983
3906345368,53.2305413,8.5385149
3906345442,53.2309416,8.5376595
3906345568,53.2310324,8.5344997
3906345578,53.2310693,8.5393969
3906345592,53.2312251,8.5346433
3906345680,53.231605,8.5323798
3906345879,53.2320799,8.5408343
3906345906,53.232185,8.5407787
3906345931,53.2322581,8.5406632
3906345963,53.2324151,8.5403233
3906345968,53.2324749,8.5402633
3906346010,53.2345616,8.5363877
3906346012,53.2348343,8.5362684
3906346019,53.2350216,8.5361747
3906346040,53.2354383,8.5350634
3906346419,53.2381088,8.5343291
3906346421,53.2381782,8.5344676
3960673989,53.2333652,8.5375881
3960674000,53.2334035,8.5464064
3972515570,53.2243444,8.5724806
3972515909,53.2242745,8.5743692
3975057030,53.2141989,8.6096951
3975057070,53.2154565,8.6108404
3975057096,53.2158251,8.6111799
3975057129,53.216454,8.617584
3975057680,53.2242607,8.5827685
3978240139,53.2312814,8.5837897
3978242004,53.2317568,8.5804796
3978242158,53.2329883,8.5812251
3978242171,53.233122,8.5822334
3982897458,53.2279002,8.5883235
3982897465,53.2279873,8.5882939
3994145696,53.2180987,8.5947738
3994145697,53.218116,8.5945066
3994145717,53.2249456,8.593946
3994145755,53.2298233,8.539628
3994145860,53.2315217,8.5441438
3994145902,53.2420042,8.5709133
3994145904,53.2423588,8.5714702
3994145906,53.2424683,8.5715524
3994145907,53.2426297,8.5712362
3994145910,53.2281244,8.5373776
3999644414,53.2162452,8.5868123
3999644416,53.2164,8.5878558
3999644417,53.2164137,8.5879202
3999644424,53.2164771,8.5871983
3999644427,53.2164903,8.5872975
3999645269,53.2167762,8.5861945
3999645308,53.2168989,8.5877682
4008470858,53.2247749,8.588548
4008470859,53.2247929,8.5902283
4008470864,53.2248944,8.5899299
4009282836,53.2241477,8.5785355
4009282853,53.2244334,8.5879106
4009282854,53.224459,8.5878852
4009282857,53.2244734,8.5868484
4009282859,53.2244838,8.5878799
4009282861,53.224499,8.5865995
4009282862,53.2245054,8.5878906
4009282864,53.2245248,8.5879409
4009282867,53.2245535,8.5863574
4009282874,53.2246416,8.5861754
4009282879,53.2247545,8.5860898
4009282893,53.2249003,8.5861059
4009282899,53.2250052,8.5841994
4009282900,53.2250469,8.5897416
4009282905,53.225131,8.5896733
4009282906,53.2252403,8.5862402
4009282908,53.2252455,8.5857768
4009282909,53.2252551,8.5856095
4009282910,53.2252884,8.5862439
4009282911,53.2253048,8.5853165
4009282914,53.2253465,8.5890914
4009282923,53.2255066,8.5845058
4009282924,53.2255353,8.5862628
4009282929,53.2255715,8.5839613
4009282940,53.225619,8.5827106
4009282952,53.2256837,8.5862647
4009283046,53.226222,8.5823654
4009283066,53.2263201,8.589174
4009283079,53.2263678,8.5862685
4009283099,53.2264641,8.5863253
4009283101,53.2264763,8.5875846
4009283118,53.2266124,8.5865164
4009283121,53.2266384,8.5855414
4009283143,53.2267106,8.5821754
4009283146,53.2267473,8.5866826
4009283188,53.2271271,8.5821433
4009283198,53.2274234,8.5850598
4009283199,53.2274362,8.5851334
4009283200,53.2274466,8.5822357
4009283201,53.2274466,8.5844725
4009283202,53.2274578,8.5848351
4009283204,53.2274706,8.5843321
4009283208,53.2275027,8.5832056
4009283209,53.2275043,8.5828082
4009283211,53.2275283,8.5842732
4009283223,53.2277188,8.5824072
4009283224,53.2277222,8.5903646
4009283225,53.2278357,8.58245
4009283234,53.2280401,8.5852043
4009283235,53.2282914,8.5904996
4009283236,53.2283723,8.5824019
4009283241,53.2285904,8.5904391
4009283261,53.2287838,8.5834441
4009283264,53.2287979,8.5840833
4009283273,53.2288916,8.5902404
4009283291,53.2289551,8.5901496
4009283297,53.2289947,8.5898639
4009283298,53.2289947,8.5899793
4009283379,53.2295733,8.585069
4009283496,53.2298224,8.5854303
4009283498,53.2298809,8.589435
4009283502,53.2299923,8.5859659
4009283503,53.2300428,8.5863991
4009283504,53.2300652,8.5845228
4009283521,53.2302237,8.5846969
4009283545,53.2304963,8.5901476
4011967792,53.2254827,8.5895199
4011967794,53.225604,8.5894736
4011967817,53.2259579,8.5893385
4011968138,53.2268514,8.5943842
4011968297,53.2273974,8.5945001
4011968869,53.2299917,8.5908318
4011977209,53.2315836,8.5927968
4042272985,53.2219783,8.603487
4042273097,53.2225039,8.6032248
4052985098,53.2707537,8.596785
4052985117,53.2715381,8.5969634
4052985118,53.2716111,8.5967568
4052985119,53.2720843,8.5961788
4052985120,53.2722439,8.5959052
4052985123,53.2725855,8.5952655
4052985127,53.2727098,8.5950644
4052985146,53.2736249,8.5942248
4065404763,53.2461642,8.6764303
4114736046,53.2249294,8.6219902
4381934140,53.2159643,8.5898401
4381934152,53.2160221,8.5898401
4381934209,53.2161956,8.5897033
4381934242,53.2162791,8.5895692
4381934310,53.2164718,8.5889201
4381934336,53.2170066,8.5872867
4383400284,53.2163242,8.5993532
4383400459,53.2166077,8.5984399
4383400533,53.2172164,8.5985123
4383400606,53.2172419,8.5956846
4384405758,53.2708057,8.5992452
4384405761,53.2710329,8.5991555
4384594955,53.2428361,8.5905617
4384594958,53.2345695,8.5951093
4384594959,53.2346963,8.5951058
4384594963,53.2194823,8.5892366
4384594964,53.2201809,8.5900243
4384594965,53.2388314,8.5928909
4384594966,53.2395153,8.5924992
4384594967,53.2510528,8.5961101
4384594968,53.2517221,8.5963957
4384594969,53.2276128,8.5884293
4384594977,53.257294,8.5993657
4384594978,53.2716047,8.5978675
4384594979,53.2716436,8.5982824
4400999446,53.2277452,8.5883725
4426463321,53.2264581,8.5942955
4426463322,53.2265501,8.5943183
4438741612,53.2193384,8.6030359
4438741627,53.2194411,8.6039894
4438741652,53.2195471,8.6025652
4438741665,53.2197093,8.6042094
4438741666,53.2197122,8.6000515
4438741672,53.2197342,8.6019536
4438741676,53.219777,8.6006744
4438741679,53.2198025,8.6015419
4438741681,53.2198087,8.6010893
4438741714,53.2199968,8.6024659
4438741723,53.2200771,8.6042898
4438741741,53.2201815,8.6025276
4438741752,53.2203646,8.6025625
4441620148,53.2196493,8.6041754
4441620490,53.2205262,8.6025901
4441620495,53.2205848,8.6042708
4441620542,53.2213477,8.6042296
4441620579,53.2216776,8.602484
4441620612,53.2219209,8.6041912
4441620613,53.2219482,8.6041591
4441620615,53.2219659,8.6030728
4441620617,53.2219739,8.6039485
4454597068,53.2298367,8.6078223
4454597069,53.2301757,8.6077031
4559095755,53.2202349,8.5996244
4559098218,53.2210364,8.5970699
4559098219,53.2204519,8.5972308
4559098220,53.2183722,8.5962062
4559098221,53.2182003,8.5955572
4559098222,53.2193679,8.5994061
4559098223,53.2191896,8.5984191
4559098224,53.2194707,8.5976922
4559098225,53.2197887,8.5975125
4559098279,53.2199201,8.6024258
4559098280,53.2200948,8.6008315
4559098282,53.220258,8.6025463
4559098288,53.2208169,8.6006688
4559098489,53.2213155,8.6021346
4559098490,53.2212304,8.6015325
4559098491,53.2211581,8.6011382
4559098492,53.2210586,8.6008431
4559098493,53.2208594,8.6006661
4559098494,53.2206723,8.600701
4559098525,53.217792,8.5984077
4559098526,53.2174017,8.5985257
4559098527,53.2176105,8.5984828
4559098528,53.2181646,8.598177
4559098529,53.2184071,8.5979785
4559099100,53.2181461,8.5943026
4586326643,53.2228856,8.5934779
4586326644,53.2229153,8.5934899
4597558978,53.2277592,8.6015024
4597558987,53.2294497,8.6079169
4597558998,53.229453,8.6140256
4597558999,53.2295758,8.6129929
4597559568,53.21858,8.596722
4597559666,53.2193884,8.5995971
4597559669,53.2192231,8.5985648
4597559731,53.2206622,8.5995059
4681483008,53.2460094,8.5814231
4767022961,53.2358703,8.5948269
4796275320,53.2411294,8.5861958
4796276251,53.226155,8.5985858
4995541201,53.2209964,8.6617466
4995541213,53.2191424,8.6584052
4995541216,53.2171114,8.6541413
4995541217,53.2195092,8.6591446
4995541219,53.217426,8.6733985
4995541349,53.2172139,8.6543549
4995541353,53.2189625,8.6579954
5097376026,53.2429978,8.5876116
5483590828,53.2260128,8.5977203
5483590829,53.2266758,8.5989949
5483590831,53.2286744,8.6530812
5483590832,53.2284786,8.6504331
5483590834,53.2286517,8.6522097
5483590838,53.2306224,8.6682249
5761929303,53.2347014,8.5284921
5864458390,53.2821747,8.6317708
6032556026,53.227502,8.6385331
6032556027,53.2291532,8.6418112
6032556028,53.2339732,8.6396024
6032556029,53.2378628,8.6381225
6032556030,53.2327007,8.6403152
6032556031,53.2326726,8.6401489
6032556032,53.2415002,8.6372709
6032556033,53.2414769,8.6370966
6032556036,53.2503862,8.6356871
6032556037,53.2503766,8.6354953
6032556038,53.2593859,8.63562
6032556039,53.2593891,8.6354162
6032556042,53.2682593,8.636198
6032556043,53.2682593,8.6360076
6032556044,53.2771855,8.63447
6032556045,53.2771578,8.634295
6032600288,53.2241049,8.6449742
6032600289,53.2240551,8.6447865
6032600292,53.2232378,8.6453367
6032701198,53.2090787,8.660877
6032701199,53.2089912,8.6607503
6032701202,53.2160663,8.6516472
6032701203,53.2160072,8.6514907
6033266440,53.2260687,8.6437619
6033266441,53.2218976,8.6465125
6033266442,53.2178129,8.6499149
6033279034,53.2269021,8.643263
6181956614,53.2175906,8.6551626
6188628670,53.2345642,8.5168987
6518632597,53.2425015,8.5888893
6754297380,53.2237452,8.5936274
6900156985,53.2301434,8.6827099
6900156986,53.230827,8.6694615
6900156987,53.2307299,8.67266
6900156989,53.2274592,8.6350715
6900156990,53.2266211,8.6299297
6904008355,53.2311749,8.6694547
6904008358,53.2319197,8.6343065
6904008360,53.2298896,8.6271823
7110480373,53.2706686,8.5967666
7110571785,53.2540519,8.6014301
7110571787,53.2518828,8.6025193
7260051365,53.2445775,8.5891409
7260704127,53.2571547,8.5914389
7260704133,53.2571589,8.5901046
7265437682,53.2430039,8.5743035
7281500463,53.2433616,8.5799168
7281757527,53.230277,8.5403748
7281757528,53.2300497,8.5408201
7281757529,53.2298143,8.5412971
7281757530,53.2299637,8.5398591
7281757533,53.2316021,8.5426111
7287872878,53.2285517,8.5116476
7298683137,53.2303866,8.667222
7303932182,53.2203498,8.5902157
7306362540,53.2198993,8.59746
7306362542,53.2199343,8.5974434
7311852340,53.2466774,8.5591583
7371948495,53.227177,8.5364045
7371948496,53.2268737,8.5371185
7371948497,53.227141,8.5364893
7379031754,53.2733452,8.59443
7389055360,53.2306263,8.5409396
7436547017,53.2226337,8.5992019
7452809987,53.2401455,8.5919966
7452809994,53.2398912,8.5922031
7467720590,53.2221281,8.6009605
7477481905,53.2411597,8.5830806
7482088700,53.2199606,8.5946654
7491023699,53.2337673,8.5820605
7509532906,53.2546677,8.5657049
7510957052,53.2176597,8.5955663
7510957054,53.2173243,8.59949
7510957056,53.2173281,8.5990427
7510957059,53.2163244,8.5993317
7521606988,53.2352725,8.5221348
7540421115,53.2379832,8.6541171
7544991103,53.2264755,8.5356329
7548099713,53.2344909,8.5206524
7556529042,53.2577662,8.5886925
7556529044,53.2576323,8.5887973
7599710125,53.2489663,8.5974828
7603062783,53.2720467,8.6083436
7603247402,53.2309588,8.5952046
7604152177,53.2324656,8.5340816
7628594030,53.2180416,8.5982608
7631434069,53.2226275,8.6039311
7662839549,53.2352056,8.5306497
7673691099,53.2323591,8.5166611
7764022271,53.2490803,8.5971047
7764712214,53.2385558,8.6542421
7785881443,53.2225929,8.5954399
7811511059,53.2296445,8.512196
7811531153,53.2315439,8.5425114
7811531154,53.2313313,8.5429864
8076542509,53.2382186,8.5637961
8193746095,53.2209585,8.5909056
8218744539,53.2304974,8.5110179
8218744541,53.2291985,8.5101086
8218744545,53.2291787,8.5098947
8218744549,53.2290493,8.5118949
8218744554,53.2280849,8.5114193
8218941979,53.2213251,8.6022006
8218941981,53.221227,8.6015138
8228177326,53.2297916,8.5887503
8228247047,53.2421505,8.5906378
8228247052,53.2416975,8.5908017
8228324635,53.2301256,8.5353985
8230323832,53.2298434,8.5229346
8231349619,53.2316824,8.5337681
8233428045,53.2245797,8.5649397
8240300486,53.2528311,8.5795281
8240300500,53.2523695,8.5806182
8247824228,53.2332973,8.5424783
8247962973,53.248314,8.5948399
8250853081,53.2300815,8.5307336
8250853082,53.2299069,8.530864
8250853083,53.2296842,8.5310217
8251526827,53.2188134,8.5925171
8251526830,53.2183643,8.5961814
8252088866,53.2297747,8.5185088
8259252013,53.2163302,8.5987183
8365790740,53.2341391,8.5249306
8404678655,53.2275804,8.5368189
8424288881,53.2321058,8.5215789
8496452286,53.2280905,8.5373428
8497197098,53.2245419,8.5663955
8497197100,53.2245775,8.5650259
8497209545,53.224403,8.5709891
8497801694,53.2241289,8.5791771
8497801695,53.2241252,8.5793225
8497801696,53.2241476,8.5785401
8497801697,53.2240331,8.5827954
8497801704,53.2242921,8.5937846
8497801705,53.2242198,8.5951584
8497801706,53.2235802,8.5935563
8497810532,53.2234697,8.5935087
8497810534,53.2234866,8.5935159
8497810535,53.2230472,8.5945269
8497810539,53.2279062,8.5973074
8506826402,53.2263233,8.5984553
8556998466,53.2347296,8.518058
8557247754,53.230155,8.5951119
8559075396,53.2327325,8.5823344
8559857224,53.2320994,8.540824
8560316271,53.2738566,8.5940784
8560449017,53.2254606,8.5342337
8560643841,53.2221794,8.6012677
8589581781,53.2439021,8.6771424
8599320826,53.2295902,8.5950082
8599320828,53.2299493,8.5950792
8599390480,53.2220981,8.5921964
8599390481,53.2197516,8.5895428
8599880883,53.2247577,8.590871
8599880885,53.2247629,8.59058
8599880886,53.2248085,8.590149
8599880887,53.2247832,8.5903069
8599880888,53.2248592,8.5900058
8599880889,53.2249342,8.5898672
8599880890,53.228028,8.5882803
8599880893,53.2434216,8.5906023
8599880894,53.2439316,8.5900247
8599880895,53.2437762,8.5901936
8599880896,53.2436954,8.5902085
8599880897,53.2436239,8.5902053
8599880898,53.2435551,8.5902287
8599880899,53.2435173,8.5902605
8599880900,53.2435444,8.5906789
8599880901,53.2432653,8.590243
8599880904,53.2428021,8.5905643
8599880905,53.2433375,8.5901706
8599880906,53.2433942,8.5901716
8599880907,53.2434418,8.5902039
8599880908,53.2434985,8.5903359
8599880909,53.2435121,8.5906337
8599880911,53.241665,8.587216
8599880912,53.2417101,8.587315
8599880913,53.2416844,8.5872321
8599880914,53.2417049,8.5872805
8599880915,53.2416413,8.5872116
8599880916,53.2417141,8.5893687
8599884317,53.2417043,8.5894273
8599884318,53.2416869,8.5894403
8599884319,53.2417134,8.5893897
8599884320,53.2416948,8.5894351
8599884321,53.241709,8.5894189
8599884322,53.2425577,8.5895608
8599884323,53.2426132,8.5896109
8599884324,53.2425658,8.5895934
8599884325,53.2425978,8.5896119
8599884327,53.2423676,8.5870059
8599884329,53.2429463,8.5869637
8599884330,53.2429164,8.5869096
8599884335,53.2446777,8.5854123
8599884336,53.244697,8.5854389
8599884337,53.244648,8.5853992
8599884338,53.2448855,8.5872994
8599884339,53.2444109,8.5874373
8599884340,53.2448973,8.5872769
8599884341,53.2454746,8.5853676
8599884342,53.2454304,8.5854212
8599884343,53.2454249,8.5854658
8599884344,53.245426,8.5854415
8599884345,53.245458,8.5853783
8599884346,53.245435,8.5854065
8599884347,53.2449751,8.5840713
8599884348,53.2449349,8.5840081
8599884349,53.2449951,8.5840712
8599884350,53.2446272,8.5821663
8835557303,53.2206015,8.5971813
8835557308,53.2209005,8.5994398
8835597808,53.2508589,8.5960274
8835624918,53.2512201,8.5961815
8835920577,53.2275784,8.5974756
8837567030,53.2259564,8.5350227
8837567036,53.2256871,8.5345942
8837648426,53.2312697,8.5952055
8837807941,53.2559188,8.5985543
8838177872,53.2323678,8.6648289
8838181443,53.2252892,8.5931915
8838245823,53.2295619,8.5886119
8838362316,53.2294718,8.6926556
8848944167,53.2297971,8.4943516
8848944168,53.2298501,8.4941504
8848944169,53.229956,8.4938071
8872036355,53.2165146,8.5858998
8872036357,53.2167336,8.5861465
8872107204,53.2308038,8.5892918
8872294353,53.2393706,8.5950916
8872343337,53.2246378,8.5957262
8872343353,53.223906,8.5950832
8872343354,53.2246547,8.5952998
8903808666,53.2509546,8.5911074
8936620118,53.2167484,8.6158705
8937537529,53.2318839,8.5133434
8938534239,53.2189641,8.6015114
8938534242,53.2192959,8.6016085
8954052464,53.2573699,8.5890326
8976910621,53.2250802,8.5335397
8976910624,53.2254979,8.5342931
8998142981,53.2315309,8.5307406
9023324178,53.2571609,8.5921866
9023324187,53.2584972,8.5881227
9045736128,53.2175107,8.6013156
9048379283,53.2312691,8.5898026
9048379288,53.2316748,8.5933685
9052984957,53.2282183,8.6485475
9053773869,53.2564676,8.5684343
9343668670,53.2411391,8.5851937
9343668672,53.2434316,8.5798544
9357248418,53.2315511,8.5312303
9357248420,53.2315519,8.5312492
9362486955,53.2579174,8.5988979
9362620893,53.2530316,8.5621718
9362620894,53.2523512,8.5616434
9362620895,53.2518153,8.5615683
9362620896,53.2519196,8.561689
9362620897,53.2521057,8.5619384
9362620898,53.2530284,8.5637864
9362620899,53.2534601,8.5631534
9362620900,53.2535901,8.5633036
9362620931,53.2557288,8.5682672
9362620932,53.2552432,8.5673145
9362620937,53.2544761,8.5682434
9362620940,53.2547221,8.5691483
9362620942,53.2542351,8.5678582
9362620945,53.2538007,8.5667657
9362620946,53.2540946,8.5637161
9362620947,53.2552514,8.5637425
9362620948,53.2556707,8.5637168
9401967117,53.2273691,8.6645701
9401967121,53.2252939,8.6639221
9401967127,53.2240096,8.6634869
9426171348,53.2700378,8.5966599
9655380816,53.2328894,8.6649155
9719687179,53.2287001,8.5948172
9719687187,53.22845,8.594759
9879077381,53.2225056,8.5926364
9879077382,53.2226467,8.5927888
9879077385,53.2297095,8.5950329
9879077387,53.2291076,8.5949085
9879435081,53.2246402,8.5956944
9881698608,53.2222623,8.5953648
9881698611,53.2225526,8.5954308
9881698615,53.2233148,8.5962857
9881702120,53.2222098,8.5953529
9881702123,53.2226855,8.5954614
9881702128,53.2231793,8.5961709
9881702131,53.2229585,8.5956704
9881702151,53.2218783,8.5922746
9885506926,53.2337885,8.6660853
9910300969,53.2348552,8.5195602
9910300970,53.2338751,8.5219614
9910300971,53.2340541,8.5215858
9910300972,53.23308,8.5258446
9910300973,53.2330932,8.52597
9947474248,53.2318842,8.5355831
10008080144,53.2244609,8.5938272
10008080154,53.2243195,8.5937915
10015391588,53.2252884,8.5929983
10015391590,53.2252898,8.5932195
10015391591,53.225057,8.5939692
10015391597,53.2252385,8.5962772
10123547991,53.2480627,8.6175358
10123547992,53.2468325,8.6190369
10123547993,53.2465689,8.6196514
10123547994,53.2457408,8.6203068
10123547995,53.2451911,8.6203825
10123547996,53.2448887,8.620575
10225303099,53.2234814,8.5949784
10225303106,53.2231234,8.5951505
10225303107,53.2237129,8.5950355
10225303111,53.2234309,8.5963174
10225303113,53.2235704,8.5963555
10225312230,53.2244556,8.5965902
10225360485,53.2229796,8.5941734
10225360494,53.223164,8.5949068
10230427178,53.2237476,8.596404
10589473161,53.2442436,8.6212576
10589473184,53.2145422,8.6100078
10591450929,53.2478793,8.6101361
10591450934,53.2478231,8.6110518
10603808382,53.2274508,8.6409898
10658444559,53.2201755,8.6099905
10746565207,53.2230694,8.6101838
10746565213,53.2234895,8.6085534
10749299045,53.2234161,8.6082266
10763897130,53.2407415,8.6006229
11068258668,53.2713711,8.599022
11148110924,53.2251292,8.62245
11148110925,53.225097,8.622128
11148110926,53.2250777,8.6219376
11148110927,53.2249293,8.6222031
11148110928,53.2250367,8.6223283
11148436997,53.2209355,8.6042519
11424680920,53.2297605,8.4946118
